,Iterations,Fitness,Time,State,runner_name,pop_size,mutation_prob,Population Size,Mutation Rate
431,8,643.627586769567,4.195075595001981,[ 0  1  2  4 16 15  5 12  9 11  6 18 10  8  7  3 17 14 19 21 13 20],GA,175,1.0,175,1.0
432,16,643.627586769567,7.8966413470006955,[ 0  1  2  4 16 15  5 12  9 11  6 18 10  8  7  3 17 14 19 21 13 20],GA,175,1.0,175,1.0
433,32,563.7401772522709,15.249695165999583,[ 0  1  2  4 12  9 16 15  5 11  6 14 19 18 21 10  8 13 20  3  7 17],GA,175,1.0,175,1.0
434,64,521.7123430922462,30.010901290999755,[ 3  0  1  2  4 12  9 16 15  5 11  6 14 10 18 19 21  8 13 20  7 17],GA,175,1.0,175,1.0
435,128,521.7123430922462,59.644425321999734,[ 3  0  1  2  4 12  9 16 15  5 11  6 14 10 18 19 21  8 13 20  7 17],GA,175,1.0,175,1.0
436,256,521.7123430922462,118.51854639199883,[ 3  0  1  2  4 12  9 16 15  5 11  6 14 10 18 19 21  8 13 20  7 17],GA,175,1.0,175,1.0
437,512,521.7123430922462,237.2455184169994,[ 3  0  1  2  4 12  9 16 15  5 11  6 14 10 18 19 21  8 13 20  7 17],GA,175,1.0,175,1.0
438,1024,521.7123430922462,473.61683556700154,[ 3  0  1  2  4 12  9 16 15  5 11  6 14 10 18 19 21  8 13 20  7 17],GA,175,1.0,175,1.0
439,2048,521.7123430922462,484.2591418939992,[ 3  0  1  2  4 12  9 16 15  5 11  6 14 10 18 19 21  8 13 20  7 17],GA,175,1.0,175,1.0
440,2,814.1977927460262,1.7898236369983351,[15  1 12  2 21  9 18 10 16 19  4  5 14  6 20 13  8  0 17  7  3 11],GA,225,0.1,225,0.1
441,4,768.8381212057792,3.0068048969988013,[ 2  1 20  9 16 10 14  5 15  4 19 12  6 17  3  7  0 13 21 18  8 11],GA,225,0.1,225,0.1
442,8,724.6427039362823,5.419764648999262,[ 6  8  2  1  9 12 16 19 14  5 15  4 10 20 17  3  7  0 13 18 21 11],GA,225,0.1,225,0.1
443,16,629.9743294209236,10.324184439999954,[12  5 20 14  8  2  1 21  4  9 15  0  7 17  3 19 18  6 11 10 13 16],GA,225,0.1,225,0.1
444,32,603.8269250006103,20.129549425000732,[ 5 10  6  8  2  1 12  9 16 19  4 21 13 20 14  0  7 17  3 15 11 18],GA,225,0.1,225,0.1
445,64,561.3702552032887,39.66472944199995,[12  4  9 16  5 19  2  1 13  8 10 15 21 14 20  0  7 17  3  6 11 18],GA,225,0.1,225,0.1
446,128,514.2464592839408,78.86890479399881,[ 5 19 10 14  8  1  2 21 15 12  9  4 16 13 20  0  7 17  3  6 11 18],GA,225,0.1,225,0.1
447,256,455.1407142817169,157.3476354819977,[19  5 15 10 14  8 13 20 21  4 12  9 16  1  2  0  7 17  3  6 11 18],GA,225,0.1,225,0.1
448,512,432.56636352918605,314.0260960889973,[19  5 21  4 12  9 16 15 10 14  8 20 13  1  2  0  3  7 17  6 11 18],GA,225,0.1,225,0.1
449,1024,421.86649090610643,630.9058738189997,[19  5 12  4  9 16 21 15 10 14  8 13  2  1 20  0  3  7 17  6 11 18],GA,225,0.1,225,0.1
450,2048,419.48018239842673,1259.5124719230007,[19  5 12  9 16  4 21 15 10 14  8 13  2  1 20  0  3  7 17  6 11 18],GA,225,0.1,225,0.1
451,2,768.3589512372513,1.8033009249993484,[20 19 18 11  3 17 10 13 14 21  6 15  5 12  9  2  4 16  1  0  7  8],GA,225,0.2,225,0.2
452,4,718.4439665183479,3.026590297999064,[19 18 11  3 17 10  0 14 21 12  4 16  8  1  2 20  7  6 13 15  9  5],GA,225,0.2,225,0.2
453,8,718.4439665183479,5.478781955000159,[19 18 11  3 17 10  0 14 21 12  4 16  8  1  2 20  7  6 13 15  9  5],GA,225,0.2,225,0.2
454,16,674.5944687441388,10.356128147999698,[11 10 19  9  4 21 12  5 15 13 18  0  1  2  8 16 20  7 17  3 14  6],GA,225,0.2,225,0.2
455,32,601.1549727305796,20.093426164999983,[ 1  2  5 21 16  9 12 14  6 10 11 19  4 18 15 13  8  7  3 17  0 20],GA,225,0.2,225,0.2
456,64,554.5232727593484,39.69261745300173,[ 2  1 20 13  8 10 16  9  4 21 12  5 15  6 18 11 19 14 17  7  0  3],GA,225,0.2,225,0.2
457,128,513.8363623020099,78.93220253400068,[ 0 20  1  2 13  8 10 11 18 19 21  4  9 12  5 15 16 14  6  7 17  3],GA,225,0.2,225,0.2
458,256,457.1095001178309,157.02451976700104,[10  6 11 18 19 15 12  4  9 16 21  5 14  8 13  1  2 20  0 17  7  3],GA,225,0.2,225,0.2
459,512,423.74842514438285,312.99427808399923,[14 10  6 11 18 19 16  9  4 12 21  5 15  8 13  2  1 20  0  3  7 17],GA,225,0.2,225,0.2
460,1024,406.5200604312421,625.6902210929984,[14 10  6 11 18 19  5 12  9 16  4 21 15  8 13  2  1 20  0  3  7 17],GA,225,0.2,225,0.2
461,2048,406.5200604312421,1140.7271996609998,[14 10  6 11 18 19  5 12  9 16  4 21 15  8 13  2  1 20  0  3  7 17],GA,225,0.2,225,0.2
462,2,790.5164886588566,1.7895026090009196,[ 3  0 14 11 18  2 12  4 20 10 21 16  5  8  6 19  9 15  1 13 17  7],GA,225,0.3,225,0.3
463,4,790.5164886588566,3.0150563919996785,[ 3  0 14 11 18  2 12  4 20 10 21 16  5  8  6 19  9 15  1 13 17  7],GA,225,0.3,225,0.3
464,8,733.9174951534003,5.451489574999869,[ 3  0 14 11 18  2 12  5  6 10 19  8  1 21 13 15  4  9 16 20 17  7],GA,225,0.3,225,0.3
465,16,710.0119448461754,10.333609481000167,[19 18 11 15  8  3  7 20  0 17 14  6  9 21 12  4 10  5 16 13  2  1],GA,225,0.3,225,0.3
466,32,630.8733235383036,20.07886468400102,[ 3 20  8  7 17  0 14 11 18 15 12  4 21 19  6 10  5  9 16 13  2  1],GA,225,0.3,225,0.3
467,64,605.4876724335832,39.56180773300002,[12 19 18 11 15  8 20  7  3  0 17 14 10  5  4  9 16 21  6 13  2  1],GA,225,0.3,225,0.3
468,128,508.89693162334686,78.48512842499986,[12 21  4 19 18 11  6  8 20  0  3  7 17 14 10 13  5 15  9 16  2  1],GA,225,0.3,225,0.3
469,256,476.4210492349955,156.59682892699857,[13 15  4 12  5 19 18 11  6  8 20  0  3  7 17 14 10 21  9 16  2  1],GA,225,0.3,225,0.3
470,512,454.4487901911215,312.51031422099913,[21  5 19 18 11  6  8 20  0  3  7 17 14 10 15  4 12  9 16  1  2 13],GA,225,0.3,225,0.3
471,1024,426.4077448263964,624.8918422730021,[ 9  4 12 21  5 19 18 11  6 15 20  0  3  7 17 10 14  8 13  2  1 16],GA,225,0.3,225,0.3
472,2048,391.65183077998773,1250.1453782649987,[16  9 12  4 21 15  5 19 18 11  6 10 14 17  7  3  0 20  8 13  2  1],GA,225,0.3,225,0.3
473,2,814.1977927460262,1.786249004999263,[15  1 12  2 21  9 18 10 16 19  4  5 14  6 20 13  8  0 17  7  3 11],GA,225,0.4,225,0.4
474,4,681.3475221799811,2.9950084519987286,[ 1  2  9  5 19 16 10 14 15  4 12  6 17  3  7  0  8 21 18 11 20 13],GA,225,0.4,225,0.4
475,8,681.3475221799811,5.43037411199839,[ 1  2  9  5 19 16 10 14 15  4 12  6 17  3  7  0  8 21 18 11 20 13],GA,225,0.4,225,0.4
476,16,647.2927604056426,10.293954396998743,[ 6 10 11 20  9 16 15  4 21 12  5 19 18  1 13  2  8 14  3 17  7  0],GA,225,0.4,225,0.4
477,32,579.3787728500006,19.932952731000114,[ 1  2  9  5 19 18 10 14 13 20  8  3  7 17  0 15  6 11  4 12 16 21],GA,225,0.4,225,0.4
478,64,507.69619901440194,39.36194816200077,[ 6 10 14 15 19 18 17  7  3  0  8 20 13  1  2 16  9  4 12  5 21 11],GA,225,0.4,225,0.4
479,128,471.9947054763321,78.0675625010008,[15 18 19 11 10 14  6 17  7  3  0  8 20 13  1  2 16  9 21  4 12  5],GA,225,0.4,225,0.4
480,256,395.9479527248022,155.54244189299789,[15  5 19 18 11  6 10 14  3 17  7  0 20  8 13  2  1 16  9  4 12 21],GA,225,0.4,225,0.4
481,512,391.65183077998773,310.3064171049991,[15  5 19 18 11  6 10 14 17  7  3  0 20  8 13  2  1 16  9  4 12 21],GA,225,0.4,225,0.4
482,1024,391.65183077998773,620.662076730001,[15  5 19 18 11  6 10 14 17  7  3  0 20  8 13  2  1 16  9  4 12 21],GA,225,0.4,225,0.4
483,2048,391.65183077998773,766.0285968770004,[15  5 19 18 11  6 10 14 17  7  3  0 20  8 13  2  1 16  9  4 12 21],GA,225,0.4,225,0.4
484,2,814.1977927460262,1.7827593260008143,[15  1 12  2 21  9 18 10 16 19  4  5 14  6 20 13  8  0 17  7  3 11],GA,225,0.5,225,0.5
485,4,732.1240518658118,2.9962923560015042,[10 19  2  1 21  9 13 20 14  6  3  7 17  0  8  5 12 11 15 18  4 16],GA,225,0.5,225,0.5
486,8,731.8398187429785,5.380627672999253,[10 19  2  1 21  9 13 20 14  6  3  7 17  0 15 18  4  5 11 12 16  8],GA,225,0.5,225,0.5
487,16,671.5186845857461,10.213061418999132,[14  0 20  9  1  2  8  6 15 13 21 18 11 19 16  4 12  5  3  7 17 10],GA,225,0.5,225,0.5
488,32,573.6804755573804,19.8851256429989,[10 11  5 19  4 21 14  8  2  1  9 16 12 15 13 20  0  3 17  7  6 18],GA,225,0.5,225,0.5
489,64,539.5533915490771,39.26589303700166,[14 10  6 19 18 11  5  4 12 21  9  2  1 16 13 20 15  8 17  3  7  0],GA,225,0.5,225,0.5
490,128,453.31466081179616,77.93343846100106,[14 10  6 11 18 19  5 21 12  4  9  2  1 16 15 13 20  8 17  7  3  0],GA,225,0.5,225,0.5
491,256,398.9534945352542,155.1524817190002,[14 10  6 11 18 19  5 15 12 21  4  9 16  1  2 13  8 20  0  3  7 17],GA,225,0.5,225,0.5
492,512,391.6518307799877,309.901882735001,[14 10  6 11 18 19  5 15 21  4 12  9 16  1  2 13  8 20  0  3  7 17],GA,225,0.5,225,0.5
493,1024,391.6518307799877,619.761744014002,[14 10  6 11 18 19  5 15 21  4 12  9 16  1  2 13  8 20  0  3  7 17],GA,225,0.5,225,0.5
494,2048,391.6518307799877,845.7298097460007,[14 10  6 11 18 19  5 15 21  4 12  9 16  1  2 13  8 20  0  3  7 17],GA,225,0.5,225,0.5
495,2,814.1977927460262,1.7619173109997064,[15  1 12  2 21  9 18 10 16 19  4  5 14  6 20 13  8  0 17  7  3 11],GA,225,0.6,225,0.6
496,4,725.641480775555,2.979146634999779,[ 3  0 14 11 18 17  7  6 10 19 12  9 16  2 15  4  5 21  8  1 13 20],GA,225,0.6,225,0.6
497,8,725.641480775555,5.3866353379999055,[ 3  0 14 11 18 17  7  6 10 19 12  9 16  2 15  4  5 21  8  1 13 20],GA,225,0.6,225,0.6
498,16,662.335098411898,10.282669691001502,[19 18  7  3 17  0  8 11 10  2  1 21  9 13 20 14  6 15  4 16  5 12],GA,225,0.6,225,0.6
499,32,573.5423683406739,19.94564031600021,[13  8  7  3 17  0 14 20  5 21  9 16  4 12  1  2  6 11 18 19 15 10],GA,225,0.6,225,0.6
500,64,495.40699908507173,39.676046991000476,[21  9  4 16 12 14 20  8  3  7 17  0  1  2 13 10  6 11 18 19 15  5],GA,225,0.6,225,0.6
501,128,439.74692873736365,78.13550956700055,[ 8 14  3  7 17  0 20 13  2  1  9 21  4 16 12 15  5 19 18 11  6 10],GA,225,0.6,225,0.6
502,256,400.64229584769197,155.41011726899887,[ 8 14 17  7  3  0 20 13  2  1 16  9  4 12 21 15  5 19 18 11  6 10],GA,225,0.6,225,0.6
503,512,400.55003467242074,309.5578895760009,[10 14  8 17  7  3  0 20 13  2  1 16  9  4 12 21 15  5 19 18 11  6],GA,225,0.6,225,0.6
504,1024,400.55003467242074,617.939007240002,[10 14  8 17  7  3  0 20 13  2  1 16  9  4 12 21 15  5 19 18 11  6],GA,225,0.6,225,0.6
505,2048,400.55003467242074,795.7279868459991,[10 14  8 17  7  3  0 20 13  2  1 16  9  4 12 21 15  5 19 18 11  6],GA,225,0.6,225,0.6
506,2,810.7777356700384,1.768210280999483,[19 16 10 14  5 15  4  2  9 12  6 17  3  7 21  8  0  1 13 20 11 18],GA,225,0.7,225,0.7
507,4,810.7777356700384,2.9663076309989265,[19 16 10 14  5 15  4  2  9 12  6 17  3  7 21  8  0  1 13 20 11 18],GA,225,0.7,225,0.7
508,8,700.7092177033413,5.38425628999903,[ 9 12  8  6 17  1  2 14 13 20 10  0  7  3 11 15 18 19  4  5 21 16],GA,225,0.7,225,0.7
509,16,640.5927414057857,10.186570267000207,[ 2 14 13 20 15  4 21 18 11 10  6  8 19 12  5 16  9  3  7 17  0  1],GA,225,0.7,225,0.7
510,32,600.6006829519736,19.827618302999326,[ 0 20 14  6 13 15  4 21 18 11 10  8 19 12  5 16  9  1  2  7 17  3],GA,225,0.7,225,0.7
511,64,551.7540038386029,39.023990673998924,[ 0 20 14 10 15 18 21  4  2  1 16  9 12 19  5  6 11 13  8  7 17  3],GA,225,0.7,225,0.7
512,128,477.21498871294773,77.48300261799886,[ 0 20 14 10  6 11 18 21  4  2  1 16  9 12 19  5 15 13  8  3 17  7],GA,225,0.7,225,0.7
513,256,474.0509590184089,154.46516500600046,[ 3  0 20 14 10  6 11 18 21  4  2  1 16  9 12  5 19 15 13  8 17  7],GA,225,0.7,225,0.7
514,512,442.42136662323753,307.9415940149993,[ 3  0 20 14 10  6 11 18 19 15  5  9 21  4 12 16  2  1 13  8 17  7],GA,225,0.7,225,0.7
515,1024,407.92913075261754,615.7983284660004,[ 7  3  0 20 14 10  6 11 18 19  5 15 21  4 12  9 16  1  2 13  8 17],GA,225,0.7,225,0.7
516,2048,407.92913075261754,1097.6970760629993,[ 7  3  0 20 14 10  6 11 18 19  5 15 21  4 12  9 16  1  2 13  8 17],GA,225,0.7,225,0.7
517,2,814.1977927460262,1.7490939759991306,[15  1 12  2 21  9 18 10 16 19  4  5 14  6 20 13  8  0 17  7  3 11],GA,225,0.8,225,0.8
518,4,804.6595144668663,2.9555686650019197,[11  6  3 14  8  2 15 13 20  4 16  9  1 21 18  5 10 17  7  0 19 12],GA,225,0.8,225,0.8
519,8,756.620751752921,5.370279209000728,[15  1 16  2 21  9 18 10 12 19  4  5 14  6 20 13  8  0  3  7 17 11],GA,225,0.8,225,0.8
520,16,665.1067109453958,10.18628725400049,[ 4 21 12  5  6 10  3  0 14 11 18 19  9 16 13  2  8 17  7 20  1 15],GA,225,0.8,225,0.8
521,32,585.6811649126922,19.787904552002146,[ 3  0  8 10 20  4 21 12  5  6 14 11 18 19  9 16 15 13  1  2  7 17],GA,225,0.8,225,0.8
522,64,503.9530220558748,38.90362340200227,[ 3  0  8 13  4 21 12  5  6 10 14 11 18 19 15  9 16  1  2 20  7 17],GA,225,0.8,225,0.8
523,128,467.0669814193533,77.05841355899975,[ 3  0  8 13 21  4 12  5 15 14 10  6 11 18 19  9 16  1  2 20 17  7],GA,225,0.8,225,0.8
524,256,467.0669814193533,153.26208332700116,[ 3  0  8 13 21  4 12  5 15 14 10  6 11 18 19  9 16  1  2 20 17  7],GA,225,0.8,225,0.8
525,512,454.07793657740297,306.31850818900057,[17  3 14  8 13 21  4 12  5 15 10  6 11 18 19  9 16  1  2 20  0  7],GA,225,0.8,225,0.8
526,1024,454.07793657740297,612.240733685001,[17  3 14  8 13 21  4 12  5 15 10  6 11 18 19  9 16  1  2 20  0  7],GA,225,0.8,225,0.8
527,2048,449.78181463258846,1223.7942423749992,[ 3  7 17 14  8 13 21  4 12  5 15 10  6 11 18 19  9 16  1  2 20  0],GA,225,0.8,225,0.8
528,2,814.1977927460262,1.741158913999243,[15  1 12  2 21  9 18 10 16 19  4  5 14  6 20 13  8  0 17  7  3 11],GA,225,0.9,225,0.9
529,4,802.7948192964406,2.9443848459995934,[ 6  8 19 20  0  7  3 10 11 15  9  5 16 14  4 12 21 18 13  2  1 17],GA,225,0.9,225,0.9
530,8,762.0838801695359,5.317243864999909,[10 19 18 11  3 17  7 13 14 21  6  5 15 16  2  8 20  4  9 12  1  0],GA,225,0.9,225,0.9
531,16,606.8402105875111,10.110534619998361,[ 3  7 17 14 19 18 11 10  6  8 20  0 15  9  5 16 12 21  4  1  2 13],GA,225,0.9,225,0.9
532,32,509.49353098986086,19.66646662799758,[ 4  5 19 18 11 14 15  6 10  3  7 17  0  1  2 13  8 20  9 12 21 16],GA,225,0.9,225,0.9
533,64,472.79021233808606,38.73079989799953,[ 4  5 19 18 11  6 10 15 14  3  7 17  0  2  1 13  8 20 21 12  9 16],GA,225,0.9,225,0.9
534,128,443.3188938100451,77.02386643299906,[ 4 21  5 19 15 18 11  6 10 14  3  7 17  0  1  2 13  8 20 16  9 12],GA,225,0.9,225,0.9
535,256,408.93147060286685,153.49446942299983,[ 4 21 15  5 19 18 11  6 10 14  3 17  7  0  1  2 20  8 13 16  9 12],GA,225,0.9,225,0.9
536,512,395.9479527248021,306.95092978999674,[ 9 12  4 21 15  5 19 18 11  6 10 14  3 17  7  0 20  8 13  2  1 16],GA,225,0.9,225,0.9
537,1024,391.6518307799877,613.2131718399978,[ 1 16  9 12  4 21 15  5 19 18 11  6 10 14 17  7  3  0 20  8 13  2],GA,225,0.9,225,0.9
538,2048,391.6518307799877,1110.6322416209987,[ 1 16  9 12  4 21 15  5 19 18 11  6 10 14 17  7  3  0 20  8 13  2],GA,225,0.9,225,0.9
539,2,794.5443507858291,1.7790111050017003,[10  2 20  9 16 21 13  5  7  3 17  4 12  1  0  8  6 11 19 15 18 14],GA,225,1.0,225,1.0
540,4,794.5443507858291,2.9763854800003173,[10  2 20  9 16 21 13  5  7  3 17  4 12  1  0  8  6 11 19 15 18 14],GA,225,1.0,225,1.0
541,8,753.8841108199113,5.32555130900073,[ 4 21 12 16 19  6  8 11 10 17  7 20  3  0 14 18  1  2  5  9 15 13],GA,225,1.0,225,1.0
542,16,588.8273921651574,10.073085585001536,[19 18 11 14  6  8 20  0  7  3 17  2 13  1  9  4 21 12 16 15 10  5],GA,225,1.0,225,1.0
543,32,553.586091232294,19.62567007599864,[13 21  5 19 18 11 14  6  8 20  0  7  3 17  2  1  9  4 12 16 15 10],GA,225,1.0,225,1.0
544,64,538.5653242330903,38.605527535000874,[19 18 11 14  6  8 13 20  0  7  3 17  2  1  9  4 21 12 16 15 10  5],GA,225,1.0,225,1.0
545,128,538.5653242330903,76.6329207480012,[19 18 11 14  6  8 13 20  0  7  3 17  2  1  9  4 21 12 16 15 10  5],GA,225,1.0,225,1.0
546,256,538.5653242330903,152.56976999100152,[19 18 11 14  6  8 13 20  0  7  3 17  2  1  9  4 21 12 16 15 10  5],GA,225,1.0,225,1.0
547,512,538.5653242330903,304.64527357300176,[19 18 11 14  6  8 13 20  0  7  3 17  2  1  9  4 21 12 16 15 10  5],GA,225,1.0,225,1.0
548,1024,538.5653242330903,609.0524113440006,[19 18 11 14  6  8 13 20  0  7  3 17  2  1  9  4 21 12 16 15 10  5],GA,225,1.0,225,1.0
549,2048,538.5653242330903,628.8339207380013,[19 18 11 14  6  8 13 20  0  7  3 17  2  1  9  4 21 12 16 15 10  5],GA,225,1.0,225,1.0
550,2,805.7993788372784,2.38443043100051,[ 7  1 20  4  9 13 10 14 17  0  2 15 21  6 12 16  8 19  5 18 11  3],GA,300,0.1,300,0.1
551,4,757.9231865936237,4.005608241997834,[ 7  0 20  4  9 13 10 14 17  1  2 15 21  6 12 16  8 19  5 18 11  3],GA,300,0.1,300,0.1
552,8,757.9231865936237,7.245245376998355,[ 7  0 20  4  9 13 10 14 17  1  2 15 21  6 12 16  8 19  5 18 11  3],GA,300,0.1,300,0.1
553,16,685.5153777104204,13.7856420959979,[20 13  8 16  5  4  1  7 17 10 14  3  0  2 15 21  9 12 19 18  6 11],GA,300,0.1,300,0.1
554,32,644.8095098840779,26.870186386997375,[ 7 17  3  0  1  2 16 12  4 19  9 18 15  5 13 21  6 14 20  8 11 10],GA,300,0.1,300,0.1
555,64,547.6952268078163,53.003293616999144,[18 14 20 13  1  2  4 21  8 17  7  3  0 10 11  6 15 16  9 12  5 19],GA,300,0.1,300,0.1
556,128,487.36652874748756,105.16401324799881,[ 7 17  3  0  1  2 16  9  4 12 21 18 11 19 15  5 13 20  8 14  6 10],GA,300,0.1,300,0.1
557,256,460.33789880325145,209.50802168500013,[ 7 17  3  0  1  2 16  9  4 12 21 15 11 18 19  5 13 20  8 14  6 10],GA,300,0.1,300,0.1
558,512,418.5711996378596,418.8649423129973,[17  7  3  0 20  1  2 16  9  4 12 21  5 15 19 18 11  6 10 14  8 13],GA,300,0.1,300,0.1
559,1024,391.6518307799877,836.7641025449993,[17  7  3  0 20  8 13  2  1 16  9  4 12 21 15  5 19 18 11  6 10 14],GA,300,0.1,300,0.1
560,2048,391.6518307799877,1624.5670788499992,[17  7  3  0 20  8 13  2  1 16  9  4 12 21 15  5 19 18 11  6 10 14],GA,300,0.1,300,0.1
561,2,814.1977927460262,2.357241048001015,[15  1 12  2 21  9 18 10 16 19  4  5 14  6 20 13  8  0 17  7  3 11],GA,300,0.2,300,0.2
562,4,771.3843678251749,3.9759371950021887,[15 19 12  2 21  9 18 10 16  1  4  5 14  6 20 13  8  0 17  7  3 11],GA,300,0.2,300,0.2
563,8,713.2331565329828,7.247731013001612,[16 21 14  0  1  2 19 11  4 15  5 18 13  6 10  8 20  7 17  3 12  9],GA,300,0.2,300,0.2
564,16,683.0258417319084,13.747977445000288,[16  4  8  1 20  0  7  3 17  5 19 18 11 12 21  2 10 13 14  6 15  9],GA,300,0.2,300,0.2
565,32,530.921443936024,26.745012179002515,[17  7  3  0 10 14 19 21 12  9  4 16  1  2 20 13 11  6 18  5 15  8],GA,300,0.2,300,0.2
566,64,530.921443936024,52.76794207000057,[17  7  3  0 10 14 19 21 12  9  4 16  1  2 20 13 11  6 18  5 15  8],GA,300,0.2,300,0.2
567,128,487.3312405833183,104.6975853010008,[17  7  3  0 10 14 15 12  9 21  4 16  1  2 13  8 20  5 19 18 11  6],GA,300,0.2,300,0.2
568,256,474.17899642563566,209.01661260200126,[17  7  3  0 15  5 19 21 12  9  4 16  2  1 20  8 13 18 11  6 10 14],GA,300,0.2,300,0.2
569,512,448.48740885247236,417.04396781800097,[ 6 10 17  7  3  0 14 13  9 12 21  4 16  1  2 20  8 15  5 19 18 11],GA,300,0.2,300,0.2
570,1024,422.8643828394076,833.9067784940016,[ 6 10 14 17  7  3  0 20  8 21  4 12  9 16  1  2 13 15  5 19 18 11],GA,300,0.2,300,0.2
571,2048,422.8643828394076,1510.0796426670022,[ 6 10 14 17  7  3  0 20  8 21  4 12  9 16  1  2 13 15  5 19 18 11],GA,300,0.2,300,0.2
572,2,814.1977927460262,2.374396824001451,[15  1 12  2 21  9 18 10 16 19  4  5 14  6 20 13  8  0 17  7  3 11],GA,300,0.3,300,0.3
573,4,742.5862733665606,4.004109605000849,[ 4 16 12 19  7  3 17 20  0 11  8 10  2  1 21  9 13 14  6  5 18 15],GA,300,0.3,300,0.3
574,8,650.703547750852,7.26962042499872,[21 13  1  9 16 15 14 11 10  5  4  2 20  0  3 17  7  8  6 18 19 12],GA,300,0.3,300,0.3
575,16,650.703547750852,13.754206616999,[21 13  1  9 16 15 14 11 10  5  4  2 20  0  3 17  7  8  6 18 19 12],GA,300,0.3,300,0.3
576,32,587.7291205171315,26.685757707000448,[ 4 19 14 15  5  6  8 13 20  0  7 17  3 10 11 18  9 12 21  2  1 16],GA,300,0.3,300,0.3
577,64,554.0093557527057,52.65183686800083,[ 4  9 14 15  5  6  8 13 20  0  7 17  3 10 11 18 19 12 21  2  1 16],GA,300,0.3,300,0.3
578,128,490.1630661842885,104.65004067799964,[15  8 13 20  0  3  7 17 14 10 11  6 18 19 21  1  2 16  9  4  5 12],GA,300,0.3,300,0.3
579,256,438.4528570976398,208.59842669800128,[15 13  8 20  0  3  7 17 14 10  6 11 18 19  5 16  2  1  9 12  4 21],GA,300,0.3,300,0.3
580,512,414.11694535604295,416.14252683200175,[ 2 13 15  8 20  0  3  7 17 14 10  6 11 18 19  5 12 21  4  9 16  1],GA,300,0.3,300,0.3
581,1024,391.6518307799877,832.6026951210006,[16  1  2 13  8 20  0  3  7 17 14 10  6 11 18 19  5 15 21  4 12  9],GA,300,0.3,300,0.3
582,2048,391.6518307799877,1455.573881370001,[16  1  2 13  8 20  0  3  7 17 14 10  6 11 18 19  5 15 21  4 12  9],GA,300,0.3,300,0.3
583,2,805.7993788372784,2.3777704460007953,[ 7  1 20  4  9 13 10 14 17  0  2 15 21  6 12 16  8 19  5 18 11  3],GA,300,0.4,300,0.4
584,4,805.7993788372784,3.9959954720034148,[ 7  1 20  4  9 13 10 14 17  0  2 15 21  6 12 16  8 19  5 18 11  3],GA,300,0.4,300,0.4
585,8,726.3721763798994,7.220875778999471,[ 3  0 20 19 16 21 13  6 18 10 11  1  2  4  9  8  5 12 15 14  7 17],GA,300,0.4,300,0.4
586,16,663.1273648297299,13.6926648439985,[ 4 21 12  1 16 15 20  2 13  8  0  7  3 17 11  5 19  9 14 10  6 18],GA,300,0.4,300,0.4
587,32,594.8357098841401,26.6092659499991,[15 13  9 12  5  4 19 21 16  2  1  0  7  3 17 11  6 10 18 14 20  8],GA,300,0.4,300,0.4
588,64,522.2324537532929,52.54966732000321,[10  6 14 20 13  4  9 12 21 16  2  1  0  7  3 17  8  5 19 15 18 11],GA,300,0.4,300,0.4
589,128,466.57436401793933,104.38217829600035,[15 13 16  9 12 21  4  2  1  0  3 17  7 20  8 14  6 10 11 18 19  5],GA,300,0.4,300,0.4
590,256,426.4596837849396,208.52490397800284,[15  4 16  9 12 21 13  2  1  0  7 17  3 20  8 14 10  6 11 18 19  5],GA,300,0.4,300,0.4
591,512,418.82503303923005,415.75211740800296,[21  4 12  9 16 15 13  2  1  0  7 17  3 20  8 14 10  6 11 18 19  5],GA,300,0.4,300,0.4
592,1024,402.9390950902156,830.706955996,[ 5 15 21  4 12  9 16  1  2 13 20  0  7 17  3  8 14 10  6 11 18 19],GA,300,0.4,300,0.4
593,2048,402.9390950902156,1613.6004780820003,[ 5 15 21  4 12  9 16  1  2 13 20  0  7 17  3  8 14 10  6 11 18 19],GA,300,0.4,300,0.4
594,2,814.1977927460262,2.3611069269973086,[15  1 12  2 21  9 18 10 16 19  4  5 14  6 20 13  8  0 17  7  3 11],GA,300,0.5,300,0.5
595,4,768.3223310049825,3.967207359994063,[ 4 10 15  6 18 20  1  2  0  3 14  5 19 16  9 11 13  8 17  7 21 12],GA,300,0.5,300,0.5
596,8,739.7616189368102,7.179022810996685,[ 8  6  9 20  0  7  3 13 14 18 11  4 21  5 19 10 17  2  1 16 12 15],GA,300,0.5,300,0.5
597,16,664.2482691622862,13.616004423995037,[14 18 11 15 21 16 19 12  9 20 13  1  2 10  4  5  6  8  0 17  7  3],GA,300,0.5,300,0.5
598,32,612.2836761951646,26.531293426996854,[19 18 15 21  9  4 16  5 13  6 11 14  8 10 17  7  3  0 20 12  1  2],GA,300,0.5,300,0.5
599,64,518.949137962581,52.39970343099412,[16  9 13 15  4  5 21 12 19 18  6 11 10  8 14  7  3 17  0 20  1  2],GA,300,0.5,300,0.5
600,128,472.4904221360968,104.66847250999854,[13 16  9  4 15  5 21 12 19 18  6 11 10  8 14  7 17  3  0 20  1  2],GA,300,0.5,300,0.5
601,256,433.31673659802146,212.23600712699408,[ 2 20  8 13 16  9  4 12  5 21 15 19 18 11  6 10 14  7 17  3  0  1],GA,300,0.5,300,0.5
