,Iterations,Fitness,Time,State,runner_name,current_restart,Restarts
227,256,8.0,38.423341826,[12 14  2  5 10 12  4  6 17 11  1 16 13  6  9  3  0  7],RHC,20,75
228,512,8.0,39.13460984699999,[12 14  2  5 10 12  4  6 17 11  1 16 13  6  9  3  0  7],RHC,20,75
229,1024,4.0,41.182278182000005,[12 14  2  5 10  8  4 15 17 11  1 16 13  6  9  3  0  7],RHC,20,75
230,2048,4.0,41.425446941000004,[12 14  2  5 10  8  4 15 17 11  1 16 13  6  9  3  0  7],RHC,20,75
231,2,38.0,41.454653306,[ 7 16  5  0  9 12  0 12 13  6 16 13 15 17 15  8 13 11],RHC,21,75
232,4,28.0,41.461742266,[ 7 16  5  0  9 12  0 12 13  6 16 13 15 17 15  8  2 11],RHC,21,75
233,8,28.0,41.472664064,[ 7 16  5  0  9 12  0 12 13  6 16 13 15 17 15  8  2 11],RHC,21,75
234,16,26.0,41.496534768000004,[ 7 16  5  0  9 12  0  4 13  6 16 13 15 17 15  8  2 11],RHC,21,75
235,32,26.0,41.53712761600001,[ 7 16  5  0  9 12  0  4 13  6 16 13 15 17 15  8  2 11],RHC,21,75
236,64,12.0,41.616953423,[ 7 14  6  0  9 12 16  4 13 11 16  3 15 17  5  8  2 11],RHC,21,75
237,128,6.0,41.765006506999995,[ 1 14 10  0  9 12 16  4 13  7 16  3 15 17  5  8  2 11],RHC,21,75
238,256,4.0,42.058609022,[ 1 14 10  0  6 12 16  4 13  7 16  3 15 17  5  8  2 11],RHC,21,75
239,512,4.0,42.661000838999996,[ 1 14 10  0  6 12 16  4 13  7 16  3 15 17  5  8  2 11],RHC,21,75
240,1024,4.0,42.975675892,[ 1 14 10  0  6 12 16  4 13  7 16  3 15 17  5  8  2 11],RHC,21,75
241,2048,4.0,42.975675892,[ 1 14 10  0  6 12 16  4 13  7 16  3 15 17  5  8  2 11],RHC,21,75
242,2,32.0,43.005608499999994,[ 5  9 13  7  6  0  7 17  5 12 12  3 11 11 14  4  3  4],RHC,22,75
243,4,28.0,43.018436159000004,[ 5  9 13  7  8  0  7 17  5 12 12  3 11 11 14  4  3  4],RHC,22,75
244,8,26.0,43.034482229000005,[ 9  9 13  7  8  0  7 17  5 12 12  3 11 11 14  4  3  4],RHC,22,75
245,16,24.0,43.058985269999994,[ 9  9 13  7  8  0  7 17  5 12 12  3 11 11 14  4  9  4],RHC,22,75
246,32,18.0,43.109979643,[ 9 16 13  7  8  0  7 17  5 12 12  3 11 11 14  4  9  4],RHC,22,75
247,64,18.0,43.191039485000005,[ 9 16 13  7  8  0  7 17  5 12 12  3 11 11 14  4  9  4],RHC,22,75
248,128,10.0,43.343461167,[ 6 16 13  7  8  0 15 17  5 12 12  3 11 11 14  4  9  1],RHC,22,75
249,256,4.0,43.629793283,[ 6 16 13  1  8  0 15 17  5 10 12  3 11  7 14  4  9  1],RHC,22,75
250,512,4.0,44.315603051,[ 6 16 13  1  8  0 15 17  5 10 12  3 11  7 14  4  9  1],RHC,22,75
251,1024,4.0,44.806814054,[ 6 16 13  1  8  0 15 17  5 10 12  3 11  7 14  4  9  1],RHC,22,75
252,2048,4.0,44.806814054,[ 6 16 13  1  8  0 15 17  5 10 12  3 11  7 14  4  9  1],RHC,22,75
253,2,34.0,44.82779055,[16  8  0 17  6  5  2  8 14  2 14 16  1  6  7  8 11  5],RHC,23,75
254,4,34.0,44.833879873,[16  8  0 17  6  5  2  8 14  2 14 16  1  6  7  8 11  5],RHC,23,75
255,8,28.0,44.847996552,[16  8  0 17  6  5  2  8 14  2 14 16  1  9  7  8 11 15],RHC,23,75
256,16,24.0,44.871001594999996,[16  8  0 17  6  5  2  8 14  2 14 16  1 16  7  7 11 15],RHC,23,75
257,32,20.0,44.915678869000004,[ 9  8  0 17  3  5  2  8 14  2 14 16  1 16  7  7 11 15],RHC,23,75
258,64,20.0,44.990266487,[ 9  8  0 17  3  5  2  8 14  2 14 16  1 16  7  7 11 15],RHC,23,75
259,128,14.0,45.20505941099999,[ 9 17 12 17  3  5  2  8 14  2 14 16  1 16  7  1 11 15],RHC,23,75
260,256,8.0,45.616682827000005,[ 9 17 12 17  3  5  2  4 14 10 14 13  1 16  7  1 11 15],RHC,23,75
261,512,6.0,46.335692269000006,[ 9 17 12 17  3  5  2  4 14 10  2 13  1 16  7  1 11 15],RHC,23,75
262,1024,4.0,47.688443761,[ 9 17 12 17  3  5  2  4 14 10  2 13  1 16  7  0 11 15],RHC,23,75
263,2048,4.0,47.944938761,[ 9 17 12 17  3  5  2  4 14 10  2 13  1 16  7  0 11 15],RHC,23,75
264,2,40.0,47.974571563,[ 3  5  2  6  2 17 14 17  0  7  6  2 15 15  6  4  0  4],RHC,24,75
265,4,36.0,47.982585883,[ 3  5  2  6  2 17 14 17  0  7  6  2 15 15 12  4  0  4],RHC,24,75
266,8,28.0,47.99694958800001,[ 3  5  9  9  2 17 14 17  0  7  6  2 15 15 12  4  0  4],RHC,24,75
267,16,28.0,48.019539953000006,[ 3  5  9  9  2 17 14 17  0  7  6  2 15 15 12  4  0  4],RHC,24,75
268,32,22.0,48.064099161,[ 3  5  9  9  8 17 14 17  0  7  6  2 15 15 12 10  0  4],RHC,24,75
269,64,16.0,48.155856782,[ 3  5 16  9  8 17 14 17  1  7  9  2 15 15 12 10  0  4],RHC,24,75
270,128,8.0,48.335776259,[ 3  5 16  9 11 17 14 17  1  6  9  2  2 15 12 10  0  4],RHC,24,75
271,256,6.0,48.768482745,[ 3  5 16  8 11 17 14 17  1  6  9  2  2 15 12 10  0  4],RHC,24,75
272,512,6.0,49.557418556,[ 3  5 16  8 11 17 14 17  1  6  9  2  2 15 12 10  0  4],RHC,24,75
273,1024,6.0,50.007144909999994,[ 3  5 16  8 11 17 14 17  1  6  9  2  2 15 12 10  0  4],RHC,24,75
274,2048,6.0,50.007144909999994,[ 3  5 16  8 11 17 14 17  1  6  9  2  2 15 12 10  0  4],RHC,24,75
275,2,36.0,50.029175342,[ 2  0 13  6 16  1  4  0  9  8  5 10 11  1  1 12 13  6],RHC,25,75
276,4,34.0,50.038570658,[ 2  0 13  6 16  1  4  0  9  8  5 10 13  1  1 12 13  6],RHC,25,75
277,8,30.0,50.052292126,[ 2  0 13  6 16  1  4  0  9  8  5 10  7  1  1 12 13  6],RHC,25,75
278,16,16.0,50.079550569999995,[ 2  0 13  6 16  1  4  0  9 15 15  5  7  1  3 12 13  6],RHC,25,75
279,32,12.0,50.127484295,[ 2  0 13  6 16  1  4  0  9 15 15  5  7  1 14 12 13  6],RHC,25,75
280,64,8.0,50.223964417999994,[ 2 11 13  6 16  1  4  0  9 15 15  5  7 17 14 12 13  6],RHC,25,75
281,128,8.0,50.412827981999996,[ 2 11 13  6 16  1  4  0  9 15 15  5  7 17 14 12 13  6],RHC,25,75
282,256,6.0,50.732054827,[ 2 11 13  6 16  1  4  0  9 15 15  5  7 17 14 12  2  6],RHC,25,75
283,512,4.0,51.588947426000004,[ 8 11 13  6 16  1  4  0  9 15 15  5  7 17 14 12  2  6],RHC,25,75
284,1024,2.0,52.960803911,[ 8 11 13 10 16  1  4  0  9 15 15  5  7 17 14 12  2  6],RHC,25,75
285,2048,2.0,53.474626072999996,[ 8 11 13 10 16  1  4  0  9 15 15  5  7 17 14 12  2  6],RHC,25,75
286,2,30.0,53.507815805999996,[ 6  6 10 16 16 14 14  2 14 11  9  2 15  1  4  9  0 17],RHC,26,75
287,4,26.0,53.51527498,[ 6  6 10  5 16 14 14  2 14 11  9  2 15  1  4  9  0 17],RHC,26,75
288,8,26.0,53.526468660000006,[ 6  6 10  5 16 14 14  2 14 11  9  2 15  1  4  9  0 17],RHC,26,75
289,16,24.0,53.547723616,[ 6  6 10  5 16 14 14  2  8 11  9  2 15  1  4  9  0 17],RHC,26,75
290,32,16.0,53.588955709000004,[ 6  6 10  5 16 12 14  2  8  1  9  2 15  1  4  9  0 17],RHC,26,75
291,64,14.0,53.666550142999995,[ 6  6 10  5 16 12 14  2  8  1  9  2 15  1  4 13  0 17],RHC,26,75
292,128,8.0,53.824926946000005,[ 6  6 10  5 16 12 16  2  7  1 11  2 15  1  4 13  0 17],RHC,26,75
293,256,8.0,54.12973985399999,[ 6  6 10  5 16 12 16  2  7  1 11  2 15  1  4 13  0 17],RHC,26,75
294,512,6.0,54.753628864999996,[ 6  6 10  5 16 12 16  2  7  1 11  8 15  1  4 13  0 17],RHC,26,75
295,1024,6.0,55.391400379000004,[ 6  6 10  5 16 12 16  2  7  1 11  8 15  1  4 13  0 17],RHC,26,75
296,2048,6.0,55.391400379000004,[ 6  6 10  5 16 12 16  2  7  1 11  8 15  1  4 13  0 17],RHC,26,75
297,2,28.0,55.413376094,[13 16 16 14 10 12  4  2 17 14  3  8  6 13  3  0 15 15],RHC,27,75
298,4,18.0,55.421863735,[13 11 16 14 10 12  4  2 17 14  3  8  6 13 17  0 15 15],RHC,27,75
299,8,18.0,55.43258393799999,[13 11 16 14 10 12  4  2 17 14  3  8  6 13 17  0 15 15],RHC,27,75
300,16,18.0,55.451708507000006,[13 11 16 14 10 12  4  2 17 14  3  8  6 13 17  0 15 15],RHC,27,75
301,32,8.0,55.501260091000006,[ 1 11 16 14 10 12  4  2 17 14  3  8  6 13 16  0 15  5],RHC,27,75
302,64,8.0,55.577217755999996,[ 1 11 16 14 10 12  4  2 17 14  3  8  6 13 16  0 15  5],RHC,27,75
303,128,4.0,55.747720845,[ 1 11  9  7 10 12  4  2 17 14  3  8  6 13 16  0 15  5],RHC,27,75
304,256,4.0,56.05483679699999,[ 1 11  9  7 10 12  4  2 17 14  3  8  6 13 16  0 15  5],RHC,27,75
305,512,4.0,57.075484718,[ 1 11  9  7 10 12  4  2 17 14  3  8  6 13 16  0 15  5],RHC,27,75
306,1024,4.0,57.312720961,[ 1 11  9  7 10 12  4  2 17 14  3  8  6 13 16  0 15  5],RHC,27,75
307,2048,4.0,57.312720961,[ 1 11  9  7 10 12  4  2 17 14  3  8  6 13 16  0 15  5],RHC,27,75
308,2,30.0,57.33279193,[15  3  7  9  6 12  1 11  4 14 14 14 15 10  8  4 10  1],RHC,28,75
309,4,30.0,57.338739630000006,[15  3  7  9  6 12  1 11  4 14 14 14 15 10  8  4 10  1],RHC,28,75
310,8,30.0,57.349136478999995,[15  3  7  9  6 12  1 11  4 14 14 14 15 10  8  4 10  1],RHC,28,75
311,16,24.0,57.371963187999995,[15  3  0  9  6 12  1 11  4 14  3 14 15 10  8  4 10  1],RHC,28,75
312,32,16.0,57.417707125999996,[16 13  0  9  6 12  1 11 17 14  3 14 15 10  8  4 10  1],RHC,28,75
313,64,14.0,57.502485228,[16 13  0  9  6 12  1 11 17 14  3 14 15 10  8  4  4  1],RHC,28,75
314,128,10.0,57.664130963999995,[16 13  0  9  6 12  1 11 17  0  3 10 15 10  8  4  4  1],RHC,28,75
315,256,8.0,57.994401851000006,[16 13  0  9  6 12  2 11 17  0  3 10 15 10  8  4  4  1],RHC,28,75
316,512,6.0,58.643963391,[16 13  0  9  6 12  2 11 17  0  3 10 15 10  8  4  4  7],RHC,28,75
317,1024,6.0,59.419532472,[16 13  0  9  6 12  2 11 17  0  3 10 15 10  8  4  4  7],RHC,28,75
318,2048,6.0,59.419532472,[16 13  0  9  6 12  2 11 17  0  3 10 15 10  8  4  4  7],RHC,28,75
319,2,38.0,59.444981681,[ 2  6  4 11 13 15 11 15  1  4  0  2  5 11  3 16 12  6],RHC,29,75
320,4,32.0,59.45273632,[ 2  6  4 11 13 15  7 15  1  4  0  2  5 11  3 16 12  6],RHC,29,75
321,8,28.0,59.465734600000005,[ 2  6  9 11 13 15  7 15  1  4  0  2  5 11  3 16 12  6],RHC,29,75
322,16,22.0,59.491496715,[ 2  6  9 11 13 15  7 15  1  4  0  2 14 11  3 16 12 16],RHC,29,75
323,32,14.0,59.534473674,[ 2  6  9 11  8 15  3  7  1  4  0  2 14  5  3 16 12 16],RHC,29,75
324,64,10.0,59.629262685,[ 2  6  9 11  8 15 13  7  1  4  0  5 14  5  3 16 12 16],RHC,29,75
325,128,10.0,59.795469407,[ 2  6  9 11  8 15 13  7  1  4  0  5 14  5  3 16 12 16],RHC,29,75
326,256,8.0,60.111458584999994,[ 2  6  9 11  8 15 13  7  1  4  0  5 14 10  3 16 12 16],RHC,29,75
327,512,8.0,60.72834524699999,[ 2  6  9 11  8 15 13  7  1  4  0  5 14 10  3 16 12 16],RHC,29,75
328,1024,8.0,61.111656291,[ 2  6  9 11  8 15 13  7  1  4  0  5 14 10  3 16 12 16],RHC,29,75
329,2048,8.0,61.111656291,[ 2  6  9 11  8 15 13  7  1  4  0  5 14 10  3 16 12 16],RHC,29,75
330,2,42.0,61.133851207999996,[15 10  9  7  4  6  3  0  8 13 14  9 11  8  9  7  9  4],RHC,30,75
331,4,36.0,61.141055578999996,[15 10 11  7  4  6  3  0  8 13 14  9 11  8  9  7  9  4],RHC,30,75
332,8,34.0,61.153713083,[15 10 11  7  4  6  3  0  8 15 14  9 11  8  9  7  9  4],RHC,30,75
333,16,30.0,61.177840479,[15 10  5  7  4  6  3  0  8 15 14  9 11  0  9  7  9  4],RHC,30,75
334,32,26.0,61.22152539699999,[15 10  5 13  4  1  3  0  8 15 14  9 11  0  9  7  9  4],RHC,30,75
335,64,18.0,61.30596105699999,[15 10  2 13  4  1  3  0  8 15 14  9 11 16  5  7  9  4],RHC,30,75
336,128,6.0,61.467946255,[15 12  6  8 13  1  3  0 10 15 17  9 11 16  5  7  9  4],RHC,30,75
337,256,4.0,61.790135077,[15 12  6  8 13  1  3  0 10 15 17  9 11 16  5  7  0  4],RHC,30,75
338,512,2.0,62.434513553,[14 12  6  8 13  1  3  0 10 15 17  9 11 16  5  7  0  4],RHC,30,75
339,1024,2.0,63.131049749,[14 12  6  8 13  1  3  0 10 15 17  9 11 16  5  7  0  4],RHC,30,75
340,2048,2.0,63.131049749,[14 12  6  8 13  1  3  0 10 15 17  9 11 16  5  7  0  4],RHC,30,75
341,2,30.0,63.153950253999994,[13 17  7 16 14 12 11  4  5 12  5  1 12  9  8  6  9  9],RHC,31,75
342,4,28.0,63.161500208999996,[13 17  7 16 14 12  0  4  5 12  5  1 12  9  8  6  9  9],RHC,31,75
343,8,24.0,63.173285361,[13 17  7 16 14 12  0  4  5 15  5  1 12  9  8  6  9  9],RHC,31,75
344,16,24.0,63.19499367,[13 17  7 16 14 12  0  4  5 15  5  1 12  9  8  6  9  9],RHC,31,75
345,32,20.0,63.23816565199999,[13  2  7 16 14 12  0  4  5 15  5  1 12  9  8  6 14  9],RHC,31,75
346,64,12.0,63.320317895,[10  2  7 16  3 12  0  4  5 15  5  1 17  9  8  6 14  9],RHC,31,75
347,128,6.0,63.49547884799999,[10  2  7 16  3 12 14  4  8 15  5  1 17  0  8  6 14  9],RHC,31,75
348,256,6.0,63.84648566,[10  2  7 16  3 12 14  4  8 15  5  1 17  0  8  6 14  9],RHC,31,75
349,512,6.0,64.502164397,[10  2  7 16  3 12 14  4  8 15  5  1 17  0  8  6 14  9],RHC,31,75
350,1024,6.0,64.721970848,[10  2  7 16  3 12 14  4  8 15  5  1 17  0  8  6 14  9],RHC,31,75
351,2048,6.0,64.721970848,[10  2  7 16  3 12 14  4  8 15  5  1 17  0  8  6 14  9],RHC,31,75
352,2,52.0,64.74485735799999,[ 1  2  5  7  7  7 10 15  2 13  1  1 17 17  5 15  9 15],RHC,32,75
353,4,40.0,64.75424952899999,[ 1  2  5 13  7  7 10 15  2  0  1  1 17 17  5 15  9 15],RHC,32,75
354,8,36.0,64.768724155,[ 1  2  5 13 10  7 10 15  2  0  1  1 17 17  5 15  9 15],RHC,32,75
355,16,30.0,64.79475667,[ 1  2  5 13 10  7  9 15  2  0  1  1 17  8  5 15  9 15],RHC,32,75
356,32,16.0,64.841895614,[ 1 17  5 13 10  7  9 15  2  0  7  1 12  8  5 14  9 15],RHC,32,75
357,64,8.0,64.928762599,[ 1 17  5 13 10  6  2 15  2  0  7  1 12  8 16 14  9 15],RHC,32,75
358,128,8.0,65.097809344,[ 1 17  5 13 10  6  2 15  2  0  7  1 12  8 16 14  9 15],RHC,32,75
359,256,4.0,65.422773036,[13 17  5 13 10  6  2 15  2  0  7  1 12  8 16 14  9  3],RHC,32,75
360,512,2.0,66.100474396,[ 4 17  5 13 10  6  2 15  2  0  7  1 12  8 16 14  9  3],RHC,32,75
361,1024,2.0,66.905422331,[ 4 17  5 13 10  6  2 15  2  0  7  1 12  8 16 14  9  3],RHC,32,75
362,2048,2.0,66.905422331,[ 4 17  5 13 10  6  2 15  2  0  7  1 12  8 16 14  9  3],RHC,32,75
363,2,34.0,66.9393989,[15  1 11  3 14  9  8 17 17  0 11  1 16 17  5 16  4 14],RHC,33,75
364,4,32.0,66.949967252,[15  1 11  3 14  9  8 17 17  0 11  1 16 15  5 16  4 14],RHC,33,75
365,8,32.0,66.961341869,[15  1 11  3 14  9  8 17 17  0 11  1 16 15  5 16  4 14],RHC,33,75
366,16,28.0,66.992955793,[15  1 11  3 14  9  8 17 17  0 11  1 11 15  5 12  4 14],RHC,33,75
367,32,26.0,67.056028132,[15  1 11  3 16  9  8 17 17  0 11  1 11 15  5 12  4 14],RHC,33,75
368,64,18.0,67.158455878,[15  1 11  3  7  9  8 17 17  0 11  1 10 15  5 12  4 13],RHC,33,75
369,128,12.0,67.39355644,[15  1 14  3  7  9  8 17 17  0 11  1 10 16  5 12  4 13],RHC,33,75
370,256,4.0,67.734185748,[15  9 14  3  7  0  8  6 17 14 11  1 10 16  5 12  4 13],RHC,33,75
371,512,4.0,68.66993063599999,[15  9 14  3  7  0  8  6 17 14 11  1 10 16  5 12  4 13],RHC,33,75
372,1024,4.0,69.275581119,[15  9 14  3  7  0  8  6 17 14 11  1 10 16  5 12  4 13],RHC,33,75
373,2048,4.0,69.275581119,[15  9 14  3  7  0  8  6 17 14 11  1 10 16  5 12  4 13],RHC,33,75
374,2,26.0,69.29965672099999,[ 4  7 17 14  6 10 12  4  9 12  0  5 14  0  1  7  9 17],RHC,34,75
375,4,24.0,69.307505585,[ 4 15 17 14  6 10 12  4  9 12  0  5 14  0  1  7  9 17],RHC,34,75
376,8,24.0,69.318760187,[ 4 15 17 14  6 10 12  4  9 12  0  5 14  0  1  7  9 17],RHC,34,75
377,16,22.0,69.34139247499999,[ 8 15 17 14  6 10 12  4  9 12  0  5 14  0  1  7  9 17],RHC,34,75
378,32,16.0,69.38576673899999,[ 8 15 17 14 16 10 12  4  3 12  0  5 14  0  1  7  9 17],RHC,34,75
379,64,10.0,69.469209248,[ 8 15 17  1 16 10 12  4  3 12  0  5 14  0 13  7  9 17],RHC,34,75
380,128,10.0,69.67516621499999,[ 8 15 17  1 16 10 12  4  3 12  0  5 14  0 13  7  9 17],RHC,34,75
381,256,6.0,70.07233334,[ 8  2 15  1 16 10 12  4  3 12  0  5 14  0 13  7  9 17],RHC,34,75
382,512,6.0,70.81996995899999,[ 8  2 15  1 16 10 12  4  3 12  0  5 14  0 13  7  9 17],RHC,34,75
383,1024,6.0,71.434283013,[ 8  2 15  1 16 10 12  4  3 12  0  5 14  0 13  7  9 17],RHC,34,75
384,2048,6.0,71.434283013,[ 8  2 15  1 16 10 12  4  3 12  0  5 14  0 13  7  9 17],RHC,34,75
385,2,36.0,71.45720611,[ 5 13  9 16  8 15 10  4  4 13  4 13  6  5 14 17  2 12],RHC,35,75
386,4,34.0,71.464774163,[ 5 13  9 16  5 15 10  4  4 13  4 13  6  5 14 17  2 12],RHC,35,75
387,8,28.0,71.483992901,[ 0 13  9 16  5 15 10  4  4 15  4  9  6  5 14 17  2 12],RHC,35,75
388,16,20.0,71.509092184,[ 0 13  9 16  5 15 10  4  1 15  4  9 11  5 14 17  2 12],RHC,35,75
389,32,18.0,71.55837977,[ 0 13 13 16  5 15 10  4  1 15  4  9 11  5 14 17  2 12],RHC,35,75
390,64,12.0,71.647513824,[ 0  6 13 16  5 15 10  4  1 15  4  9 11  8 14 17  2 12],RHC,35,75
391,128,12.0,71.81970873499999,[ 0  6 13 16  5 15 10  4  1 15  4  9 11  8 14 17  2 12],RHC,35,75
392,256,8.0,72.186997847,[ 0  6 13 16  5 12 10  3  1 15  4  9 11  8 14 17  2 12],RHC,35,75
393,512,2.0,72.91025340099999,[ 0  6 13 16  7 12 10  3  1 15  4  9 11  8  5 17  2 14],RHC,35,75
394,1024,2.0,75.280900641,[ 0  6 13 16  7 12 10  3  1 15  4  9 11  8  5 17  2 14],RHC,35,75
395,2048,2.0,75.280900641,[ 0  6 13 16  7 12 10  3  1 15  4  9 11  8  5 17  2 14],RHC,35,75
396,2,42.0,75.313694895,[ 0 11 11  7  2 16  7 11  5  6  2  9  3  5 16 14 12 11],RHC,36,75
397,4,36.0,75.321343625,[ 0 11 11  7  2 16  7 11  5  6  2  9  3  5 16 14 12  8],RHC,36,75
398,8,34.0,75.333612179,[ 0 11 11  7  2 16  7 11  5  6  2  9  3 10 16 14 12  8],RHC,36,75
399,16,22.0,75.36143186199999,[ 0 11 11  7 10 16  7 10 13  6  2  9  3 13 16 14 12  8],RHC,36,75
400,32,18.0,75.408685288,[ 0 11 11  7 10 16  7 10  3  6  2  9  2 13 16 14 12  8],RHC,36,75
401,64,14.0,75.49803831,[ 0 11 14  7 10 16  7 10  3  6  2  9  1 13 16 14 12  8],RHC,36,75
402,128,8.0,75.66795595299999,[ 0 11 14  7  5 16 15 10  3  6  4  9  1 13 16 14 12  8],RHC,36,75
403,256,6.0,76.020947862,[ 0 11 14  7  5  2 15 10  3  6  4  9  1 13 16 14 12  8],RHC,36,75
404,512,6.0,76.712498352,[ 0 11 14  7  5  2 15 10  3  6  4  9  1 13 16 14 12  8],RHC,36,75
405,1024,4.0,78.07459398799999,[ 0 11 17  7  5  2 15 10  3  6  4  9  1 13 16 14 12  8],RHC,36,75
406,2048,4.0,78.09566027599999,[ 0 11 17  7  5  2 15 10  3  6  4  9  1 13 16 14 12  8],RHC,36,75
407,2,26.0,78.123670263,[ 0  5 17 14  7  4 14 13 17 14  6 11  3  1 15  0 13  5],RHC,37,75
408,4,26.0,78.12995394699999,[ 0  5 17 14  7  4 14 13 17 14  6 11  3  1 15  0 13  5],RHC,37,75
409,8,20.0,78.144747994,[ 0  5 17 14  7  4 14 13 17 14  6 11  3  1 15  0 11 15],RHC,37,75
410,16,16.0,78.167815234,[ 0  5 17 14  7  4 12 13 17 14  6 11  3  1 15  0 11 15],RHC,37,75
411,32,12.0,78.216490712,[ 8  5 17 14  7  4 12 13 17 14  6 11  3  1 15  0 11 15],RHC,37,75
412,64,10.0,78.309850341,[ 8  5 17 14  7  4 12 13 17 14  6 11  3  1 15  9 11 15],RHC,37,75
413,128,8.0,78.501349862,[ 8  5 17  0  7  4 12 13 17 14  6 11  3  1 15  9 11 15],RHC,37,75
414,256,8.0,78.859239163,[ 8  5 17  0  7  4 12 13 17 14  6 11  3  1 15  9 11 15],RHC,37,75
415,512,6.0,79.59084571,[ 8  5 17  0  7  4 12 13 17 14  6 11  3  1 16  9 11 15],RHC,37,75
416,1024,6.0,80.940069806,[ 8  5 17  0  7  4 12 13 17 14  6 11  3  1 16  9 11 15],RHC,37,75
417,2048,6.0,80.940069806,[ 8  5 17  0  7  4 12 13 17 14  6 11  3  1 16  9 11 15],RHC,37,75
418,2,30.0,80.96901389499999,[ 8 11  0  6  1 12 11  1  8 15  5 16  8  3 16 13 16 10],RHC,38,75
419,4,26.0,80.981839591,[ 8 11  0  6  1 12 11  1 11 15  5 16  8  3  4 13 16 10],RHC,38,75
420,8,22.0,80.99989053099999,[ 4 11  0  6  1 12 11  1 11 15  5 16  8  3  9 13 16 10],RHC,38,75
421,16,22.0,81.033125555,[ 4 11  0  6  1 12 11  1 11 15  5 16  8  3  9 13 16 10],RHC,38,75
422,32,16.0,81.090331904,[ 4 11  0  6  1 12 11  1 14 15  5 16  8  3  9 13 17 10],RHC,38,75
423,64,14.0,81.178141891,[ 4 11  0  6  1 12 14  1 14 15  5 16  8  3  9 13 17 10],RHC,38,75
424,128,14.0,81.40159582,[ 4 11  0  6  1 12 14  1 14 15  5 16  8  3  9 13 17 10],RHC,38,75
425,256,12.0,81.867409498,[ 4 11  0  6  1 12 15  1 14 15  5 16  8  3  9 13 17 10],RHC,38,75
426,512,6.0,82.575762554,[ 4 11  0  6  1 12 15  1 14 17  5  2  8  3 16 13 17 10],RHC,38,75
427,1024,2.0,84.885626296,[ 4 11  0  6  1 12 15  7 14 17  5  2  8  3 16  9 17 10],RHC,38,75
428,2048,2.0,85.000269119,[ 4 11  0  6  1 12 15  7 14 17  5  2  8  3 16  9 17 10],RHC,38,75
429,2,40.0,85.03266550699999,[12 15  6 13  9 16  0  1  8  8  7 11 16  7 15  1 14 12],RHC,39,75
430,4,36.0,85.04079707999999,[12 15  6 13  9 16  0 14  8  8  7 11 16  7 15  1 14 12],RHC,39,75
431,8,36.0,85.05269953999999,[12 15  6 13  9 16  0 14  8  8  7 11 16  7 15  1 14 12],RHC,39,75
432,16,28.0,85.0794047,[12 15  6 13  9 16  0  4  8  8  7 11 16  2 15  1 14  7],RHC,39,75
433,32,28.0,85.127344581,[12 15  6 13  9 16  0  4  8  8  7 11 16  2 15  1 14  7],RHC,39,75
434,64,16.0,85.239686892,[12 17  6 13  9 16  0  4 12  8  9 11 16  2 15 17 14  7],RHC,39,75
435,128,10.0,85.430280575,[12 17  6 13  9 16  0  4 12  8 16 11 15  2 15 17 14  7],RHC,39,75
436,256,4.0,85.79864948699999,[12 17  3 13  9 16  0  4 12  8 16 11 15  2  5 10 14  7],RHC,39,75
437,512,4.0,86.541532139,[12 17  3 13  9 16  0  4 12  8 16 11 15  2  5 10 14  7],RHC,39,75
438,1024,4.0,87.164922014,[12 17  3 13  9 16  0  4 12  8 16 11 15  2  5 10 14  7],RHC,39,75
439,2048,4.0,87.164922014,[12 17  3 13  9 16  0  4 12  8 16 11 15  2  5 10 14  7],RHC,39,75
440,2,22.0,87.18759951599999,[16  2 13  2  9  6 13  5  4  0 10 17 11  8  2 17  6  9],RHC,40,75
441,4,16.0,87.19615848699999,[16  2 13  7  9  6 13  5  4  0 10 17 11  8  2 17  6  9],RHC,40,75
442,8,16.0,87.207708544,[16  2 13  7  9  6 13  5  4  0 10 17 11  8  2 17  6  9],RHC,40,75
443,16,16.0,87.232512862,[16  2 13  7  9  6 13  5  4  0 10 17 11  8  2 17  6  9],RHC,40,75
444,32,14.0,87.277876627,[16  2 13  7  9 15 13  5  4  0 10 17 11  8  2 17  6  9],RHC,40,75
445,64,12.0,87.367552461,[16  2 13  7  9 15 13  5  4  0 10 17 11  8  2 17  6 14],RHC,40,75
446,128,6.0,87.548728498,[16  2 13  7  9 15 13  1  4  0 10 17 11  8  3 17  6 14],RHC,40,75
447,256,4.0,87.918393923,[16  2  5  7  9 15 13  1  4  0 10 17 11  8  3 17  6 14],RHC,40,75
448,512,4.0,88.64175216,[16  2  5  7  9 15 13  1  4  0 10 17 11  8  3 17  6 14],RHC,40,75
449,1024,4.0,89.032385267,[16  2  5  7  9 15 13  1  4  0 10 17 11  8  3 17  6 14],RHC,40,75
450,2048,4.0,89.032385267,[16  2  5  7  9 15 13  1  4  0 10 17 11  8  3 17  6 14],RHC,40,75
451,2,50.0,89.056074849,[15 17  6 17  4  9  4 15  2  5  9 13  8  9  8  4 14  8],RHC,41,75
452,4,48.0,89.064224901,[15 17  6 14  4  9  4 15  2  5  9 13  8  9  8  4 14  8],RHC,41,75
453,8,42.0,89.077103072,[15 17  6 14  4  9  4 15  2  5  9 13 17  9  8  4 14  8],RHC,41,75
454,16,26.0,89.106487703,[15 17  6 14  4 13  3 15  2  5  9 13 17 10  8  4 14  8],RHC,41,75
