,Iterations,Fitness,Time,State,runner_name,current_restart,Restarts
1335,32,14.0,47.73225434400001,[ 3  1 13  5  0 13 11  8 11  7  0  3  9 10],RHC,16,60
1336,64,10.0,47.78431795300003,[ 3  1  4  5  0 13 11  8  2  7  0  3  9 10],RHC,16,60
1337,128,4.0,47.88016367300003,[ 3  1  4 10  0 13 11  8  2  7 12  3  9  6],RHC,16,60
1338,256,4.0,48.0584647,[ 3  1  4 10  0 13 11  8  2  7 12  3  9  6],RHC,16,60
1339,512,4.0,48.436722132,[ 3  1  4 10  0 13 11  8  2  7 12  3  9  6],RHC,16,60
1340,1024,4.0,49.181228879,[ 3  1  4 10  0 13 11  8  2  7 12  3  9  6],RHC,16,60
1341,2048,4.0,50.75621438300004,[ 3  1  4 10  0 13 11  8  2  7 12  3  9  6],RHC,16,60
1342,2,32.0,50.79816627900004,[12  3  3  0  3 11  6 11  7  5  2  3  9  2],RHC,17,60
1343,4,32.0,50.80248473300003,[12  3  3  0  3 11  6 11  7  5  2  3  9  2],RHC,17,60
1344,8,24.0,50.811918644,[13  4  3  0  3 11  6 11  7  5  2  3  9  2],RHC,17,60
1345,16,18.0,50.826170500000046,[13  4  3  0  3 11  6 11  7  5  2  9  9  2],RHC,17,60
1346,32,18.0,50.850995302,[13  4  3  0  3 11  6 11  7  5  2  9  9  2],RHC,17,60
1347,64,12.0,50.90296842500004,[13  4  3  0 12 11  6  1  7  5  2  9  7  2],RHC,17,60
1348,128,6.0,51.00458270300004,[13 10  3  0 12 11  6  1  7  5  2  9  7  4],RHC,17,60
1349,256,6.0,51.205482587000006,[13 10  3  0 12 11  6  1  7  5  2  9  7  4],RHC,17,60
1350,512,6.0,51.69284231,[13 10  3  0 12 11  6  1  7  5  2  9  7  4],RHC,17,60
1351,1024,6.0,52.513059505,[13 10  3  0 12 11  6  1  7  5  2  9  7  4],RHC,17,60
1352,2048,6.0,54.045497072000046,[13 10  3  0 12 11  6  1  7  5  2  9  7  4],RHC,17,60
1353,2,34.0,54.08066308400004,[ 5  4 12  2  8  7  9  1 11 13 12  1  4  4],RHC,18,60
1354,4,32.0,54.08543893900003,[ 5  4 12  2  8  7  9  1 11 13 12  2  4  4],RHC,18,60
1355,8,28.0,54.093207697000025,[ 5  4 12  2  8  7  9  1 11 13 12  2  4  6],RHC,18,60
1356,16,16.0,54.108182304000024,[ 5  6 12  2  8  7 12  1 11 13  0  2  4  6],RHC,18,60
1357,32,14.0,54.13269312400001,[ 5  6 12  2  8  7 12  1  9 13  0  2  4  6],RHC,18,60
1358,64,8.0,54.18362634600004,[ 5  3 12  2 11  7 12  1  9 13  0  2  4  6],RHC,18,60
1359,128,8.0,54.287865588000045,[ 5  3 12  2 11  7 12  1  9 13  0  2  4  6],RHC,18,60
1360,256,6.0,54.47861321300002,[ 5 10 12  2 11  7 12  1  9 13  0  2  4  6],RHC,18,60
1361,512,2.0,54.87227119900001,[ 5 10 12  6 11  7 12  1  9 13  0  2  4  8],RHC,18,60
1362,1024,2.0,55.97768033700004,[ 5 10 12  6 11  7 12  1  9 13  0  2  4  8],RHC,18,60
1363,2048,2.0,58.08071195300005,[ 5 10 12  6 11  7 12  1  9 13  0  2  4  8],RHC,18,60
1364,2,24.0,58.13182588500001,[ 0  2  4 10  9  2  5  6  0  4  8  1  7 13],RHC,19,60
1365,4,24.0,58.13784063700001,[ 0  2  4 10  9  2  5  6  0  4  8  1  7 13],RHC,19,60
1366,8,24.0,58.149782275999996,[ 0  2  4 10  9  2  5  6  0  4  8  1  7 13],RHC,19,60
1367,16,18.0,58.17334642100002,[ 0  2  4 10  9  2  5 11  0  4  8  1  7 13],RHC,19,60
1368,32,12.0,58.21421931400005,[ 0  2  4 10  9  2  5 11  0  5  8  1  7 13],RHC,19,60
1369,64,8.0,58.290303655,[ 0  2  4 12  9  2  5 10  0  5  8  1  7 13],RHC,19,60
1370,128,6.0,58.40697924900002,[ 6  2  4 12  9  2  5 10  0  5  8  1  7 13],RHC,19,60
1371,256,6.0,58.648052706000044,[ 6  2  4 12  9  2  5 10  0  5  8  1  7 13],RHC,19,60
1372,512,6.0,59.40188678100003,[ 6  2  4 12  9  2  5 10  0  5  8  1  7 13],RHC,19,60
1373,1024,6.0,60.332595368,[ 6  2  4 12  9  2  5 10  0  5  8  1  7 13],RHC,19,60
1374,2048,6.0,62.36438790200003,[ 6  2  4 12  9  2  5 10  0  5  8  1  7 13],RHC,19,60
1375,2,26.0,62.40162675200003,[ 8 12  9  1 11  0  5  3  1  7  1  8  9  0],RHC,20,60
1376,4,24.0,62.407477399000015,[ 8 12  9  1 11  0  5  3  1  7  1 11  9  0],RHC,20,60
1377,8,18.0,62.417203786000016,[ 8 12  9  6 11  0  5  3  1  7  1 11  9 10],RHC,20,60
1378,16,16.0,62.526292014000035,[ 8 12  9  6 11  0  5  3  1  7  1 11  4 10],RHC,20,60
1379,32,12.0,62.57527149500004,[ 8 13  9  6 11  0  5  3 12  7  1 11  4 10],RHC,20,60
1380,64,6.0,62.64240364300002,[ 8 13  5  6 11  0 12  3  9  7  1 11  4 10],RHC,20,60
1381,128,6.0,62.76285262700003,[ 8 13  5  6 11  0 12  3  9  7  1 11  4 10],RHC,20,60
1382,256,6.0,62.99033340300002,[ 8 13  5  6 11  0 12  3  9  7  1 11  4 10],RHC,20,60
1383,512,6.0,63.49522599200003,[ 8 13  5  6 11  0 12  3  9  7  1 11  4 10],RHC,20,60
1384,1024,6.0,64.55092391700003,[ 8 13  5  6 11  0 12  3  9  7  1 11  4 10],RHC,20,60
1385,2048,6.0,66.68023380400001,[ 8 13  5  6 11  0 12  3  9  7  1 11  4 10],RHC,20,60
1386,2,28.0,66.72890006700004,[ 1 10  6  8  3 13 11  7  7  3  4  1  2  4],RHC,21,60
1387,4,22.0,66.73637706,[ 1 10  6  8  3 13 11  7  7 12  4  1  2  4],RHC,21,60
1388,8,20.0,66.74856476000002,[ 1 10  6  8  3 13 11  7  7 12  4  1  2 10],RHC,21,60
1389,16,20.0,66.78314949700001,[ 1 10  6  8  3 13 11  7  7 12  4  1  2 10],RHC,21,60
1390,32,18.0,66.82706957700003,[ 1 10  6  0  3 13 11  7  7 12  4  1  2 10],RHC,21,60
1391,64,4.0,66.92156453400003,[ 1 10  6  0  3 13 11  9  8 12  4  1  7  2],RHC,21,60
1392,128,4.0,67.06833091300001,[ 1 10  6  0  3 13 11  9  8 12  4  1  7  2],RHC,21,60
1393,256,4.0,67.344853183,[ 1 10  6  0  3 13 11  9  8 12  4  1  7  2],RHC,21,60
1394,512,4.0,67.85594270500002,[ 1 10  6  0  3 13 11  9  8 12  4  1  7  2],RHC,21,60
1395,1024,4.0,68.799305726,[ 1 10  6  0  3 13 11  9  8 12  4  1  7  2],RHC,21,60
1396,2048,4.0,70.77282319700004,[ 1 10  6  0  3 13 11  9  8 12  4  1  7  2],RHC,21,60
1397,2,38.0,70.81841124800002,[12  5  0 11  4 11 12 10 11  7 12 11  7  9],RHC,22,60
1398,4,36.0,70.82441036200004,[12  5  0 11  4 11 12  8 11  7 12 11  7  9],RHC,22,60
1399,8,28.0,70.83471271300004,[12  5  0 11  4  9 12  8 11  7 12 11  7  0],RHC,22,60
1400,16,20.0,70.85328644400005,[12  5 13 11  4  9 12  8 11  7 12  2  7  0],RHC,22,60
1401,32,16.0,70.885600248,[12  5 13 11  4  9 12  8 11  7  7  2  6  0],RHC,22,60
1402,64,14.0,70.94465987700005,[12  5 13 11  4  4 12  8 11  7  7  2  6  0],RHC,22,60
1403,128,14.0,71.06283986200003,[12  5 13 11  4  4 12  8 11  7  7  2  6  0],RHC,22,60
1404,256,8.0,71.30882507500002,[10  5 13 11  4  4 12  8  3  7  7  1  6  0],RHC,22,60
1405,512,8.0,71.78121217800003,[10  5 13 11  4  4 12  8  3  7  7  1  6  0],RHC,22,60
1406,1024,8.0,72.733113618,[10  5 13 11  4  4 12  8  3  7  7  1  6  0],RHC,22,60
1407,2048,8.0,74.759064465,[10  5 13 11  4  4 12  8  3  7  7  1  6  0],RHC,22,60
1408,2,36.0,74.80766986400005,[11  6 11  6  7  6  5  4  2 13 10  3  4  1],RHC,23,60
1409,4,30.0,74.815771294,[11  6 11  6 11  6  5  4  2 13 10  3  4  1],RHC,23,60
1410,8,28.0,74.82608398100001,[11  6 11  6 11  6  7  4  2 13 10  3  4  1],RHC,23,60
1411,16,18.0,74.84536222000003,[11  6 11  6 11  0  7  4  2 13 10  3  4  1],RHC,23,60
1412,32,12.0,74.88432972800001,[ 5  6  8  6 11  0  7  4  2 13 10  9  4  1],RHC,23,60
1413,64,8.0,74.95317814600003,[ 8  3  8  6 11  0  7  4  2 13 10  9  4  1],RHC,23,60
1414,128,4.0,75.08610343700002,[ 8  3 12  6 11  0  7  4  2 13 10  9  5  1],RHC,23,60
1415,256,4.0,75.35775994,[ 8  3 12  6 11  0  7  4  2 13 10  9  5  1],RHC,23,60
1416,512,4.0,76.036202876,[ 8  3 12  6 11  0  7  4  2 13 10  9  5  1],RHC,23,60
1417,1024,4.0,77.081366409,[ 8  3 12  6 11  0  7  4  2 13 10  9  5  1],RHC,23,60
1418,2048,4.0,79.26559159500005,[ 8  3 12  6 11  0  7  4  2 13 10  9  5  1],RHC,23,60
1419,2,26.0,79.308060179,[ 0  9  9  1  9  2 12  2  0 13  0 13  1 11],RHC,24,60
1420,4,26.0,79.313577883,[ 0  9  9  1  9  2 12  2  0 13  0 13  1 11],RHC,24,60
1421,8,24.0,79.32381859600002,[ 0  9  9  1 11  2 12  2  0 13  0 13  1 11],RHC,24,60
1422,16,20.0,79.342810267,[ 0  9  9  1 11  2 12  2  0 13  9 13  5 11],RHC,24,60
1423,32,12.0,79.37820587300001,[ 0 12 10  1 11  2 12  2  0 13  9  5  5 11],RHC,24,60
1424,64,8.0,79.442219776,[ 0  4 10  1 11  2 12  2  0 13  9  5  5  8],RHC,24,60
1425,128,4.0,79.58056623500005,[ 0  4 10  1 11  2 12  3  0 13  9  5  5  8],RHC,24,60
1426,256,4.0,79.85017301800002,[ 0  4 10  1 11  2 12  3  0 13  9  5  5  8],RHC,24,60
1427,512,4.0,80.364861082,[ 0  4 10  1 11  2 12  3  0 13  9  5  5  8],RHC,24,60
1428,1024,4.0,81.37077748400003,[ 0  4 10  1 11  2 12  3  0 13  9  5  5  8],RHC,24,60
1429,2048,4.0,83.48646076100005,[ 0  4 10  1 11  2 12  3  0 13  9  5  5  8],RHC,24,60
1430,2,26.0,83.53111887400001,[ 1  8  7  9 12  5  8  5 12  7  9  6  4  6],RHC,25,60
1431,4,24.0,83.53724636200002,[ 1  8  7  9 12  5  8  5 12  7  9  6 11  6],RHC,25,60
1432,8,20.0,83.547576171,[ 1  8  7  9 12  5  8  5 12  7  4  6 11  6],RHC,25,60
1433,16,16.0,83.56628026500005,[ 1  8  7  9 12  5  8  3 12  7  4  6 11  6],RHC,25,60
1434,32,12.0,83.60137566600002,[ 1  8 13  9 12  5  8  3 12  7  4  6 11  6],RHC,25,60
1435,64,8.0,83.66713498400003,[ 1  8 13  9  7  5  8  3 12  7  4  2 11  6],RHC,25,60
1436,128,6.0,83.814956773,[ 1  8 13  9  7  5 11  3 12  7  4  2 11  6],RHC,25,60
1437,256,4.0,84.09891594500004,[ 1  8 13  9  7  0 11  3 12  7  4  2 11  6],RHC,25,60
1438,512,4.0,84.67290485500001,[ 1  8 13  9  7  0 11  3 12  7  4  2 11  6],RHC,25,60
1439,1024,4.0,85.89950811800003,[ 1  8 13  9  7  0 11  3 12  7  4  2 11  6],RHC,25,60
1440,2048,4.0,88.07727541500003,[ 1  8 13  9  7  0 11  3 12  7  4  2 11  6],RHC,25,60
1441,2,22.0,88.114605165,[ 6 13 11  4  1 10  0  5  7  4  2 10 13  8],RHC,26,60
1442,4,22.0,88.119770378,[ 6 13 11  4  1 10  0  5  7  4  2 10 13  8],RHC,26,60
1443,8,20.0,88.12971135100003,[ 6 13 11  4  1 10  0  5  7  4 12 10 13  8],RHC,26,60
1444,16,14.0,88.14902404000003,[ 6 13 11  4  1 10  0  5  7 12 12  1  8  8],RHC,26,60
1445,32,14.0,88.19515921100003,[ 6 13 11  4  1 10  0  5  7 12 12  1  8  8],RHC,26,60
1446,64,10.0,88.26848735000004,[ 6 13 11  4  1 10  0  5  7  2 12  1  8  8],RHC,26,60
1447,128,10.0,88.40660599200004,[ 6 13 11  4  1 10  0  5  7  2 12  1  8  8],RHC,26,60
1448,256,8.0,88.67582475500001,[ 6 13 11  4  1 10  0  5  7  2 12  3  8  8],RHC,26,60
1449,512,8.0,89.212564999,[ 6 13 11  4  1 10  0  5  7  2 12  3  8  8],RHC,26,60
1450,1024,4.0,90.439170837,[ 6  9 11  4  1 10  0  5  7  2 12  3  8 13],RHC,26,60
1451,2048,4.0,92.88598845900003,[ 6  9 11  4  1 10  0  5  7  2 12  3  8 13],RHC,26,60
1452,2,22.0,92.92694031000002,[ 0  5  8  9 13  7  1  6 13  7 10 10 12  4],RHC,27,60
1453,4,22.0,92.932405975,[ 0  5  8  9 13  7  1  6 13  7 10 10 12  4],RHC,27,60
1454,8,22.0,92.94232996700003,[ 0  5  8  9 13  7  1  6 13  7 10 10 12  4],RHC,27,60
1455,16,16.0,92.962509415,[ 0  5  8  9 13  6  1  6 13  7 10  2 12  2],RHC,27,60
1456,32,16.0,93.01379426300002,[ 0  5  8  9 13  6  1  6 13  7 10  2 12  2],RHC,27,60
1457,64,10.0,93.10880131300001,[ 0  5  8  9 13  6  1  3 13  7  4  2 12  2],RHC,27,60
1458,128,6.0,93.26308662900004,[ 0  5  1  9 13  6  1  3 13  7  4  2 12 10],RHC,27,60
1459,256,4.0,93.579789559,[ 0  5  1  9 13  6  1  3 11  7  4  2 12 10],RHC,27,60
1460,512,2.0,94.17310102600004,[ 8  5  1  9 13  6  1  3 11  7  4  2 12 10],RHC,27,60
1461,1024,2.0,95.319978881,[ 8  5  1  9 13  6  1  3 11  7  4  2 12 10],RHC,27,60
1462,2048,2.0,98.21389836900005,[ 8  5  1  9 13  6  1  3 11  7  4  2 12 10],RHC,27,60
1463,2,22.0,98.25866491600004,[ 2  0 10  8  6  4  1  3  8  5  5  4 10 11],RHC,28,60
1464,4,22.0,98.26551039200001,[ 2  0 10  8  6  4  1  3  8  5  5  4 10 11],RHC,28,60
1465,8,22.0,98.27740674800003,[ 2  0 10  8  6  4  1  3  8  5  5  4 10 11],RHC,28,60
1466,16,20.0,98.30060764400002,[ 2  0 10  8  6  4  1  3  8  5  5  4  6 11],RHC,28,60
1467,32,12.0,98.343465955,[ 2  0 10  8 13  4  1  3  8  5  2  4  6 11],RHC,28,60
1468,64,8.0,98.427847455,[ 2  0 10  8 13  4  1  3 12  5 13  4  6 11],RHC,28,60
1469,128,6.0,98.623976035,[ 2  7 10  8 13  4  1  3 12  5 13  4  6 11],RHC,28,60
1470,256,6.0,99.00306725500002,[ 2  7 10  8 13  4  1  3 12  5 13  4  6 11],RHC,28,60
1471,512,6.0,99.59080715600004,[ 2  7 10  8 13  4  1  3 12  5 13  4  6 11],RHC,28,60
1472,1024,6.0,101.02364080000001,[ 2  7 10  8 13  4  1  3 12  5 13  4  6 11],RHC,28,60
1473,2048,6.0,103.765935522,[ 2  7 10  8 13  4  1  3 12  5 13  4  6 11],RHC,28,60
1474,2,16.0,103.80729060800002,[10 12  7  5  3  2  0  6  8  1 12  9  3 13],RHC,29,60
1475,4,16.0,103.81321941300001,[10 12  7  5  3  2  0  6  8  1 12  9  3 13],RHC,29,60
1476,8,12.0,103.82557680400004,[10 12  7  5  8  2  0  6  8  1 12  9  3 13],RHC,29,60
1477,16,10.0,103.84810749300004,[10  2  7  5  8  2  0  6  8  1 12  9  3 13],RHC,29,60
1478,32,8.0,103.88961458200004,[10  2  7  5  8  2  0  6  3  1 12  9  3 13],RHC,29,60
1479,64,8.0,103.97700261900002,[10  2  7  5  8  2  0  6  3  1 12  9  3 13],RHC,29,60
1480,128,8.0,104.13796123500003,[10  2  7  5  8  2  0  6  3  1 12  9  3 13],RHC,29,60
1481,256,6.0,104.45947973900002,[10  2  7  5  8  2  0  6 11  1 12  9  3 13],RHC,29,60
1482,512,6.0,105.15619379000003,[10  2  7  5  8  2  0  6 11  1 12  9  3 13],RHC,29,60
1483,1024,6.0,106.400950609,[10  2  7  5  8  2  0  6 11  1 12  9  3 13],RHC,29,60
1484,2048,6.0,109.366827478,[10  2  7  5  8  2  0  6 11  1 12  9  3 13],RHC,29,60
1485,2,30.0,109.40890160600003,[ 7 13 10  0  1  8  9  7 10  5 13  9  2 11],RHC,30,60
1486,4,22.0,109.417269449,[ 7 13 10  0  1  8  9 12 10  5 13  9  2 11],RHC,30,60
1487,8,16.0,109.429577489,[ 7  3 10  0  1  8  9 12 10  5  6  9  2 11],RHC,30,60
1488,16,12.0,109.450828795,[ 7  3 10  0  1  4  9 12 10  5  6  9  2 13],RHC,30,60
1489,32,8.0,109.49313496800005,[ 7  3 10  8  1  4  9 12  0  5  6  9  2 13],RHC,30,60
1490,64,6.0,109.58241517800002,[ 7  3 10  8  1  4  9 12  0  5 11  9  2 13],RHC,30,60
1491,128,6.0,109.74141505700004,[ 7  3 10  8  1  4  9 12  0  5 11  9  2 13],RHC,30,60
1492,256,4.0,110.07137454500003,[ 7  3 10  8  1  4  9 12  0  5 11  6  2 13],RHC,30,60
1493,512,4.0,110.760492769,[ 7  3 10  8  1  4  9 12  0  5 11  6  2 13],RHC,30,60
1494,1024,4.0,112.04448924500002,[ 7  3 10  8  1  4  9 12  0  5 11  6  2 13],RHC,30,60
1495,2048,4.0,114.66207465000002,[ 7  3 10  8  1  4  9 12  0  5 11  6  2 13],RHC,30,60
1496,2,22.0,114.704709805,[ 1  3 13  1  2  0 12  9 12 13  3  6 11  0],RHC,31,60
1497,4,22.0,114.71104148,[ 1  3 13  1  2  0 12  9 12 13  3  6 11  0],RHC,31,60
1498,8,20.0,114.723220535,[ 1  3  7  1  2  0 12  9 12 13  3  6 11  0],RHC,31,60
1499,16,12.0,114.75791104400002,[ 1  3  7  1  2  0 12  9  2 13 10  8 11  0],RHC,31,60
1500,32,8.0,114.81792370100004,[ 1  3  7  4  2  0 12  9  2 13 10  8 11  0],RHC,31,60
1501,64,8.0,114.97687908900002,[ 1  3  7  4  2  0 12  9  2 13 10  8 11  0],RHC,31,60
1502,128,8.0,115.15531263000003,[ 1  3  7  4  2  0 12  9  2 13 10  8 11  0],RHC,31,60
1503,256,8.0,115.75804132500002,[ 1  3  7  4  2  0 12  9  2 13 10  8 11  0],RHC,31,60
1504,512,8.0,116.529202408,[ 1  3  7  4  2  0 12  9  2 13 10  8 11  0],RHC,31,60
1505,1024,8.0,118.332947058,[ 1  3  7  4  2  0 12  9  2 13 10  8 11  0],RHC,31,60
1506,2048,8.0,121.09709470600001,[ 1  3  7  4  2  0 12  9  2 13 10  8 11  0],RHC,31,60
1507,2,30.0,121.13649268700004,[ 9  4  0  2 10  9  3  7  9  6  5 12  4  9],RHC,32,60
1508,4,30.0,121.142385859,[ 9  4  0  2 10  9  3  7  9  6  5 12  4  9],RHC,32,60
1509,8,26.0,121.15349141500002,[ 9  4  0  2 10  9  3  7  1  6  5 12  4  9],RHC,32,60
1510,16,14.0,121.17665928900004,[ 9  4  0  2 10  1 13  7  1  6  5 12  4  7],RHC,32,60
1511,32,12.0,121.21759024300002,[ 9  6  0  2 10  1 13  7  1  6  5 12  4  7],RHC,32,60
1512,64,10.0,121.29508519700005,[ 3  6  0  2 10  1 13  7  1  6  5 12  4  7],RHC,32,60
1513,128,6.0,121.49625361300002,[ 3  6  0  2 10  1 13 11  1  6  5 12  4  7],RHC,32,60
1514,256,6.0,121.836427276,[ 3  6  0  2 10  1 13 11  1  6  5 12  4  7],RHC,32,60
1515,512,4.0,122.550372272,[ 3  6  0  2 10  1 13 11  1  9  5 12  4  7],RHC,32,60
1516,1024,4.0,125.09647062600004,[ 3  6  0  2 10  1 13 11  1  9  5 12  4  7],RHC,32,60
1517,2048,4.0,127.79821349600002,[ 3  6  0  2 10  1 13 11  1  9  5 12  4  7],RHC,32,60
1518,2,28.0,127.84017832899997,[ 3  2  4 11  7  0  5 12  3  9  7  1  7 11],RHC,33,60
1519,4,28.0,127.84675152600005,[ 3  2  4 11  7  0  5 12  3  9  7  1  7 11],RHC,33,60
1520,8,20.0,127.86161904300002,[ 3  2  8 11  7  0  5 12  4  9  7  1  7 11],RHC,33,60
1521,16,18.0,127.88894926299997,[ 6  2  8 11  7  0  5 12  4  9  7  1  7 11],RHC,33,60
1522,32,12.0,127.937413203,[ 6  2  8 13  5  0  5 12  4  9  7  3  7 11],RHC,33,60
1523,64,10.0,128.03271408299997,[ 6  2  8 13  5  0  5 12  4  9  7  3  0 11],RHC,33,60
1524,128,6.0,128.21315413800005,[ 6  2  8 13 11  0  5 12  1  9  7  3  0 11],RHC,33,60
1525,256,4.0,128.55487044200004,[ 4  2  8 13 11  0  5 12  1  9  7  3  0 11],RHC,33,60
1526,512,4.0,129.32598139700008,[ 4  2  8 13 11  0  5 12  1  9  7  3  0 11],RHC,33,60
1527,1024,4.0,130.72716371700005,[ 4  2  8 13 11  0  5 12  1  9  7  3  0 11],RHC,33,60
1528,2048,4.0,133.59376947200008,[ 4  2  8 13 11  0  5 12  1  9  7  3  0 11],RHC,33,60
1529,2,22.0,133.63565051800003,[ 7 12 11  6  6  5 13 13  8  2  5  8  0  5],RHC,34,60
1530,4,22.0,133.641947233,[ 7 12 11  6  6  5 13 13  8  2  5  8  0  5],RHC,34,60
1531,8,20.0,133.65405429500004,[ 7 12 11  6  6  2 13 13  8  2  5  8  0  5],RHC,34,60
1532,16,20.0,133.67491556900006,[ 7 12 11  6  6  2 13 13  8  2  5  8  0  5],RHC,34,60
1533,32,16.0,133.71641902500005,[ 7 12 11  6  6  2 11 13  8  2  5  8  0  5],RHC,34,60
1534,64,8.0,133.80196851200003,[ 7 12 11  1  6 10 11 13  8  2  4  8  0  5],RHC,34,60
1535,128,4.0,133.97667886300007,[ 7 12 11  1  6 10  3 13  8  2  4 10  0  5],RHC,34,60
1536,256,4.0,134.35067192600002,[ 7 12 11  1  6 10  3 13  8  2  4 10  0  5],RHC,34,60
1537,512,4.0,135.24123722800005,[ 7 12 11  1  6 10  3 13  8  2  4 10  0  5],RHC,34,60
1538,1024,4.0,136.78240531900008,[ 7 12 11  1  6 10  3 13  8  2  4 10  0  5],RHC,34,60
1539,2048,4.0,140.04800926400003,[ 7 12 11  1  6 10  3 13  8  2  4 10  0  5],RHC,34,60
1540,2,20.0,140.094859575,[ 0  9 11 12  3 13 10  8 13  5  2  9  2  3],RHC,35,60
1541,4,20.0,140.101556739,[ 0  9 11 12  3 13 10  8 13  5  2  9  2  3],RHC,35,60
1542,8,18.0,140.117281434,[ 0  9 11 12  3  6 10  8 13  5  2  9  2  3],RHC,35,60
1543,16,12.0,140.14277891000006,[ 0  9 11 12  3  6 10  8 13  5  2  9  2  4],RHC,35,60
1544,32,10.0,140.19420112600005,[ 0  7 11 12  3  6 10  8 13  5  2  9  2  4],RHC,35,60
1545,64,10.0,140.28713849999997,[ 0  7 11 12  3  6 10  8 13  5  2  9  2  4],RHC,35,60
1546,128,8.0,140.51710788100002,[ 0  7 11  1  3  6 10  8 13  5  2  9  2  4],RHC,35,60
1547,256,6.0,140.947696254,[ 0  7 11  1  3  6 10  8 13  5 12  9  2  4],RHC,35,60
1548,512,6.0,141.73422920500002,[ 0  7 11  1  3  6 10  8 13  5 12  9  2  4],RHC,35,60
1549,1024,6.0,143.19724653700007,[ 0  7 11  1  3  6 10  8 13  5 12  9  2  4],RHC,35,60
1550,2048,6.0,146.55694108400007,[ 0  7 11  1  3  6 10  8 13  5 12  9  2  4],RHC,35,60
1551,2,32.0,146.60101441100005,[ 4 13  8  2  8  4  4  9  8  5  3  1 11 11],RHC,36,60
1552,4,26.0,146.60870835900005,[ 4 13  8  2  8  4 12  9  8  5  3  1 11 11],RHC,36,60
1553,8,24.0,146.62165842700006,[ 4 13  8  6  8  4 12  9  8  5  3  1 11 11],RHC,36,60
1554,16,20.0,146.65113459999998,[ 4  2  8  6  6  4 12  9  8  5  3  1 11 11],RHC,36,60
1555,32,10.0,146.697163145,[ 4  2  8  6  6  0 12  9 13  5  3  1 11 11],RHC,36,60
1556,64,6.0,147.21138165800005,[ 4  2  8  6  7  0 12  9 13  5  3  1 11 11],RHC,36,60
1557,128,6.0,147.89626060900002,[ 4  2  8  6  7  0 12  9 13  5  3  1 11 11],RHC,36,60
1558,256,6.0,148.90472158900002,[ 4  2  8  6  7  0 12  9 13  5  3  1 11 11],RHC,36,60
1559,512,6.0,149.76684779000004,[ 4  2  8  6  7  0 12  9 13  5  3  1 11 11],RHC,36,60
1560,1024,6.0,151.44901338500006,[ 4  2  8  6  7  0 12  9 13  5  3  1 11 11],RHC,36,60
1561,2048,6.0,155.13964183899998,[ 4  2  8  6  7  0 12  9 13  5  3  1 11 11],RHC,36,60
1562,2,20.0,155.18394519100002,[ 1  4  9 11  2  3  6 13  4  1  4  2  9  0],RHC,37,60
1563,4,18.0,155.192953247,[ 1  4  9 11  2  3  6 13  4  1 10  2  9  0],RHC,37,60
1564,8,16.0,155.20702180700005,[ 1  4  9 11  3  3  6 13  4  1 10  2  9  0],RHC,37,60
1565,16,16.0,155.230801552,[ 1  4  9 11  3  3  6 13  4  1 10  2  9  0],RHC,37,60
1566,32,14.0,155.27940021200004,[ 1  4  9 11  3  3  6 13 10  1 10  2  9  0],RHC,37,60
1567,64,8.0,155.38497629900007,[ 1  4  9 11  3  3  6 13 10  1  6  2  7  0],RHC,37,60
1568,128,8.0,155.57797208400007,[ 1  4  9 11  3  3  6 13 10  1  6  2  7  0],RHC,37,60
1569,256,8.0,156.04926643099998,[ 1  4  9 11  3  3  6 13 10  1  6  2  7  0],RHC,37,60
1570,512,8.0,156.843269577,[ 1  4  9 11  3  3  6 13 10  1  6  2  7  0],RHC,37,60
1571,1024,8.0,158.63427534000004,[ 1  4  9 11  3  3  6 13 10  1  6  2  7  0],RHC,37,60
1572,2048,8.0,161.943019101,[ 1  4  9 11  3  3  6 13 10  1  6  2  7  0],RHC,37,60
1573,2,28.0,161.98863718400003,[ 6 12  9  4  6  8  5  6 13  3 13  7  4  5],RHC,38,60
1574,4,26.0,161.99766228199996,[ 6 12  9  4  6  8  5  6 13  3  7  7  4  5],RHC,38,60
1575,8,22.0,162.01250224400007,[ 6 12  9  4  6  8  5  9 13  3  7  7  4  5],RHC,38,60
1576,16,18.0,162.03967712500003,[ 6 12  9  4  6  8  5  9 13  3  7  7  0  5],RHC,38,60
1577,32,14.0,162.10704800300005,[ 6 12  9  4  6  8 10  9 13  3  7  7  0  2],RHC,38,60
1578,64,10.0,162.251530171,[ 6 12  1  4  4  8 10  9 13  3  7  7  0  2],RHC,38,60
1579,128,10.0,162.60237886000004,[ 6 12  1  4  4  8 10  9 13  3  7  7  0  2],RHC,38,60
1580,256,10.0,163.07646757600003,[ 6 12  1  4  4  8 10  9 13  3  7  7  0  2],RHC,38,60
1581,512,8.0,163.89323012,[ 6 12  1 11  4  8 10  9 13  3  7  7  0  2],RHC,38,60
1582,1024,8.0,165.577118197,[ 6 12  1 11  4  8 10  9 13  3  7  7  0  2],RHC,38,60
1583,2048,8.0,169.06227341099998,[ 6 12  1 11  4  8 10  9 13  3  7  7  0  2],RHC,38,60
1584,2,34.0,169.14138837899998,[ 5  7  0 12 10  5  6  7  5  2  7  8  8  1],RHC,39,60
1585,4,30.0,169.15313900299998,[ 5  7  0 12 10  5  6  7  9  2  7  9  8  1],RHC,39,60
1586,8,26.0,169.18404383400002,[ 5  7  0 12 10  5  6  7  9  2 11  9  8  1],RHC,39,60
